"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","5","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, David P","13"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","3","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","De Jong, Judith","12"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","4","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Jaworska, Anna Maria","13"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","4","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Materia, Barbara","13"
"ARCH","470","Structures I: Statics","2911","School of Architecture","24","23","6","2","2","0","0","0","0","0","0","0","0","0","0","2","Magruder, Robert","59"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jacob, Samuel Thomas","11"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rao, Anjulie","10"
"ARCH","531","Arch Theory & History I","2911","School of Architecture","6","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Somol, Robert E","19"
"ARCH","551","Architectural Design I","2911","School of Architecture","4","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Blankenbaker, Sarah Elizabeth","14"
"ARCH","553","Architectural Design III","2911","School of Architecture","4","13","0","0","0","0","0","0","3","0","0","0","0","0","0","0","Dunn, Sarah E","20"
"ARCH","561","Architectural Technology I","2911","School of Architecture","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Frye, Christopher Allen","14"
"ARCH","563","Architectural Technology III","2911","School of Architecture","2","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lally, Sean","19"
"ARCH","574","Architectural Structures II","2911","School of Architecture","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mojekwu, Eugene Chukwunonso","19"
"ARCH","585","Arch Theory & History III","2911","School of Architecture","4","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Hicks, Stewart Roger","22"
"ART","101","Signifying Practices","2583","Art","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reeder, Jennifer K","17"
"ART","101","Signifying Practices","2583","Art","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Schwindt, Samuel","19"
"ART","112","Introduction to Drawing","2583","Art","14","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Aguilar, Sarah","20"
"ART","112","Introduction to Drawing","2583","Art","14","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hibbler, Queen L","20"
"ART","112","Introduction to Drawing","2583","Art","16","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Sanders, Luke Anthony","20"
"ART","112","Introduction to Drawing","2583","Art","13","5","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Whyte, Sarah Margaret Huang Yuan","20"
"ART","130","Intro to Painting + Color","2583","Art","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Alvares, Jovita","20"
"ART","130","Intro to Painting + Color","2583","Art","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Banos Arjona, Juan Antonio","20"
"ART","130","Intro to Painting + Color","2583","Art","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Dequilla, Ashley","20"
"ART","140","Introduction to Sculpture","2583","Art","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Crist, Andrea","20"
"ART","140","Introduction to Sculpture","2583","Art","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Le, Minh Hien","20"
"ART","140","Introduction to Sculpture","2583","Art","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Patton, Katelyn","20"
"ART","150","Intro to New Media Arts","2583","Art","7","3","4","1","3","0","0","0","0","0","0","0","0","0","0","2","Foss, Caleb James","20"
"ART","150","Intro to New Media Arts","2583","Art","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Johnson, Garrett Laroy","19"
"ART","151","Intro to Creative Coding","2583","Art","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hamilton-Gamache, Wanbli Wichakpi","18"
"ART","151","Intro to Creative Coding","2583","Art","17","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Johnson, Garrett Laroy","20"
"ART","151","Intro to Creative Coding","2583","Art","11","5","0","1","1","0","0","0","0","0","0","0","0","0","0","1","Moreno, Sal","19"
"ART","160","Intro:Digital Photo","2583","Art","14","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Choi, Inseok","20"
"ART","160","Intro:Digital Photo","2583","Art","13","4","0","0","1","0","0","0","0","0","0","0","0","0","0","2","Mueller, Eileen","20"
"ART","160","Intro:Digital Photo","2583","Art","12","5","0","2","0","0","0","0","0","0","0","0","0","0","0","1","Washington, Zuri Aqeela","20"
"ART","160","Intro:Digital Photo(GEN ED)","2583","Art","11","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Malagrino, Silvia A","17"
"ART","170","Introduction to Filmmaking","2583","Art","14","0","3","0","1","0","0","0","0","0","0","0","0","0","0","2","Carson, Teresita","20"
"ART","170","Introduction to Filmmaking","2583","Art","16","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Hutchinson, Zachary Odell","20"
"ART","170","Introduction to Filmmaking","2583","Art","14","2","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Jorge Baralt, Edgar Daniel","20"
"ART","190","SOC PRAC: PRISONS AND POLICING","2583","Art","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Reynolds, Laurie Jo","19"
"ART","201","Practices of Art Education","2583","Art","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Estrada, William","12"
"ART","201","Practices of Art Education","2583","Art","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hill Fitzgerald, Andrea","12"
"ART","212","Topics in Drawing I","2583","Art","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banos Arjona, Juan Antonio","21"
"ART","230","Topics in Painting I","2583","Art","13","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Osterland, Elissa Kortright","20"
"ART","250","Topics NMA: Wearables","2583","Art","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hamilton-Gamache, Wanbli Wichakpi","19"
"ART","260","Topic in Photo:Burden of Proof","2583","Art","12","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Miller, Nathan A","16"
"ART","261","Film Photography/Darkroom","2583","Art","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Keihm, Colleen","14"
"ART","274","Topics in Motion Graphics I","2583","Art","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lopez, Michael","21"
"ART","275","Topics in Screenwriting","2583","Art","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reeder, Jennifer K","21"
"ART","290","Intro to Performance Art","2583","Art","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McCann, Austin","10"
"ART","312","Spin, Stitch, Weave, Draw","2583","Art","17","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Carson, Teresita","20"
"ART","340","Topics in Sculpture II","2583","Art","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","19"
"ART","350"," 3D SPACE 1: MODELING","2583","Art","3","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","Foss, Caleb James","13"
"ART","360","Intuition/Imagination/Intent","2583","Art","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Malagrino, Silvia A","13"
"ART","400","Advanced Critique","2583","Art","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Higgins, Hannah B","14"
"ART","401","Senior Projects: Critique","2583","Art","24","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Metzger, Matthew John","31"
"ART","460","Adv Photo:ALTERNATIVE PROCESSE","2583","Art","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Geissler, Beate","13"
"ART","520","Art and Afro-pessimism","2583","Art","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Young, Nathaniel James","10"
"ART","530","Advanced Graduate Critique","2583","Art","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stratman, Deborah Renee","18"
"DES","110","Design Colloquium","2895","School of Design","42","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Strickland, Kevin Arnold","53"
"DES","110","Design Colloquium","2895","School of Design","38","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Wilkens, Kimberlee Marie","56"
"DES","120","2D Form Studio","2895","School of Design","7","3","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Nichols, Lauren Manning","16"
"DES","120","2D Form Studio","2895","School of Design","8","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Sommerville, Alex Paulette","16"
"DES","120","2D Form Studio","2895","School of Design","10","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Spee, Grace A","16"
"DES","130","3D Form Studio","2895","School of Design","6","7","3","1","1","0","0","0","0","0","0","0","0","0","0","1","Lee, Andrew","19"
"DES","130","3D Form Studio","2895","School of Design","7","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Teague, Norman Lorenzo","18"
"DES","130","3D Form Studio","2895","School of Design","5","7","5","0","0","0","0","0","0","0","0","0","0","0","0","1","Twaddle, Alexander Giuseppe","18"
"DES","140","Design Drawing","2895","School of Design","4","4","8","1","3","0","0","0","0","0","0","0","0","0","0","0","Muller, Peter P","20"
"DES","140","Design Drawing","2895","School of Design","9","4","3","0","3","0","0","0","0","0","0","0","0","0","0","0","Rynkiewicz, Jacob","19"
"DES","140","Design Drawing","2895","School of Design","5","7","3","3","2","0","0","0","0","0","0","0","0","0","0","0","Touranachun, Alissa May","20"
"DES","150","Digital Media Design I","2895","School of Design","10","2","1","3","1","0","0","0","0","0","0","0","0","0","0","1","Armstrong, Lisa G","18"
"DES","150","Digital Media Design I","2895","School of Design","8","4","2","0","0","0","0","0","0","0","0","0","0","0","0","3","Favela, Viviana","17"
"DES","150","Digital Media Design I","2895","School of Design","8","4","4","1","2","0","0","0","0","0","0","0","0","0","0","0","Flemister, Stephen","19"
"DES","150","Digital Media Design I","2895","School of Design","11","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Joseph, Dawn M","19"
"DES","150","Digital Media Design I","2895","School of Design","15","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Moriguchi, Jarin","19"
"DES","150","Digital Media Design I","2895","School of Design","29","3","1","2","1","0","0","0","0","0","0","0","0","0","0","2","Watson, Austin Chase","38"
"DES","160","Design Photography","2895","School of Design","16","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Dwyer, Emma Kathleen","19"
"DES","160","Design Photography","2895","School of Design","6","9","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Flemister, Stephen","18"
"DES","160","Design Photography","2895","School of Design","8","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","Nichols, Lauren Manning","20"
"DES","170","Color Theory","2895","School of Design","8","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Fisher, John Henrie","19"
"DES","170","Color Theory","2895","School of Design","5","6","3","0","4","0","0","0","0","0","0","0","0","0","0","0","Flemister, Stephen","18"
"DES","170","Color Theory","2895","School of Design","11","6","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Wandro, Jennifer Marie","20"
"DES","208","Typography I: Form","2895","School of Design","8","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ackley, Jason E","18"
"DES","208","Typography I: Form","2895","School of Design","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cowhey, Christine","14"
"DES","208","Typography I: Form","2895","School of Design","22","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Joseph, Dawn M","32"
"DES","220","Form and Image Studio","2895","School of Design","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Bracamontes-Roeger, Linda","20"
"DES","220","Form and Image Studio","2895","School of Design","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wandro, Jennifer Marie","20"
"DES","222","Human Experience in Design","2895","School of Design","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Latrina Eleanor","17"
"DES","222","Human Experience in Design","2895","School of Design","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Solis, Oscar Vernon","18"
"DES","222","Human Experience in Design","2895","School of Design","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zolna, Robert","15"
"DES","230","Industrial Design II","2895","School of Design","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ferrone, Felicia","14"
"DES","230","Industrial Design II","2895","School of Design","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Solola, Oluwadurotimi Temitope","11"
"DES","235","History of Design I","2895","School of Design","23","30","8","0","2","0","0","0","6","0","0","0","0","0","0","0","Mekinda, Jonathan","69"
"DES","240","Visualization I","2895","School of Design","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Rynkiewicz, Jacob","11"
"DES","240","Visualization I","2895","School of Design","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Solola, Oluwadurotimi Temitope","13"
"DES","250","Digital Media Design II","2895","School of Design","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Armstrong, Lisa G","17"
"DES","250","Digital Media Design II","2895","School of Design","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Roeger, Oliver L.","20"
"DES","255","Integrative Design Studio I","2895","School of Design","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Jefferson Dakota","15"
"DES","308","Typography III: Expression","2895","School of Design","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Jefferson Dakota","19"
"DES","308","Typography III: Expression","2895","School of Design","10","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Cowhey, Christine","18"
"DES","326","Materials and Methods","2895","School of Design","8","6","1","0","0","0","0","0","0","0","1","0","0","0","0","0","Seskauskas, Michael R","16"
"DES","326","Materials and Methods","2895","School of Design","11","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wangerin, Noah Martin","14"
"DES","330","Industrial Design IV","2895","School of Design","6","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Jang, Sung B","16"
"DES","330","Industrial Design IV","2895","School of Design","6","5","1","1","0","0","0","0","1","0","0","0","0","0","0","0","O'Keefe, Thomas Joseph","14"
"DES","350","Digital Media Design IV","2895","School of Design","15","13","4","2","2","0","0","0","0","0","0","0","0","0","0","0","Tsoupikova, Daria","36"
"DES","355","Design Seminar","2895","School of Design","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hegazy, Amira","11"
"DES","410","Senior Design Colloquium I","2895","School of Design","37","16","3","2","0","0","0","0","0","0","0","0","0","0","0","0","Wandro, Jennifer Marie","58"
"DES","411","Senior Design Colloquium II","2895","School of Design","37","15","3","2","0","0","0","0","0","0","0","0","0","0","0","0","Wandro, Jennifer Marie","57"
"DES","420"," IXD I","2895","School of Design","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wangerin, Noah Martin","11"
"DES","420","DTL I","2895","School of Design","26","10","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Lausen, Marcia E","38"
"DES","420","EXD I","2895","School of Design","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stirling, Susan","10"
"DES","450","Advanced Topics in Design","2895","School of Design","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Seskauskas, Michael R","11"
"DES","470","Industrial Design Thesis I","2895","School of Design","15","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Wilkens, Kimberlee Marie","22"
"DES","480","Graphic Design Thesis I","2895","School of Design","8","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Bracamontes-Roeger, Linda","14"
"DES","480","Graphic Design Thesis I","2895","School of Design","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Neves, Pedro Manuel Santos Jose","16"
"DES","500","Combined Studio","2895","School of Design","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bertran, Bridgette","13"
"DES","500","Combined Studio","2895","School of Design","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Haynes, Eric Von","12"
"DES","500","Combined Studio","2895","School of Design","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Strickland, Kevin Arnold","10"
"DES","501","Research Seminar I","2895","School of Design","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fisher, John Henrie","12"
"DES","520","Design Seminar","2895","School of Design","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Jefferson Dakota","11"
"DES","520","Design Seminar","2895","School of Design","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dominski, John","14"
"DES","520","Design Seminar","2895","School of Design","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Strickland, Kevin Arnold","10"
"GLAS","125","Asian Art and Architecture","2910","Art History","4","1","3","0","2","0","0","0","0","0","0","0","0","0","0","0","Schuster, Maggie","10"
"IDEA","110","Creativity and Innovation","2745","Art and Art History Admin","19","9","3","1","1","0","0","0","2","0","0","0","0","0","0","2","Higgins, Hannah B","37"
"IDEA","130","Introduction to Game Studies","2745","Art and Art History Admin","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Funk, Tiffany Ann","10"
"ISA","100","Freshman Seminar","2894","Arch, Design, & the Arts Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","1","Jordan, Olivia Tyler","49"
"ISA","100","Freshman Seminar","2894","Arch, Design, & the Arts Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","38","1","3","Tang, Lisa Weisi","42"
"ISA","100","Freshman Seminar","2894","Arch, Design, & the Arts Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","1","Teixeira, Carson Brice","51"
"ISA","100","Freshman Seminar","2894","Arch, Design, & the Arts Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","81","1","1","Tolbert-Ross, Maria J","83"
"MUS","100","Introduction To Music I","2680","Music","308","114","34","10","19","0","0","0","0","0","0","0","0","0","0","15","Gariazzo, Mariana","500"
"MUS","100","Introduction To Music I","2680","Music","128","66","38","15","28","0","0","0","0","0","0","0","0","0","0","14","Lewis, Andrew","289"
"MUS","101","Music Theory I","2680","Music","12","4","8","1","4","0","0","0","0","0","0","0","0","0","0","5","Gillespie, Amos","34"
"MUS","103","Ear Training I","2680","Music","10","3","7","0","3","0","0","0","0","0","0","0","0","0","0","4","Gillespie, Amos","27"
"MUS","103","Ear Training I","2680","Music","4","1","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Lau, Wing","10"
"MUS","107","Fundamentals Of Music Theory","2680","Music","34","9","10","6","3","0","0","0","0","0","0","0","0","0","0","8","Feller Gumucio, Paul","70"
"MUS","107","Fundamentals Of Music Theory","2680","Music","235","45","6","3","6","0","0","0","0","0","0","0","0","0","0","5","Huang, Hai Tao","300"
"MUS","110","Convocation/Recital","2680","Music","0","0","0","0","0","0","0","0","0","0","0","0","0","69","6","3","McNally, James Edward","78"
"MUS","111","Master Class Performance","2680","Music","0","0","0","0","0","0","0","0","0","0","0","0","0","58","5","3","Stryker, Michael","66"
"MUS","114","Jazz History","2680","Music","336","96","29","15","18","0","0","0","0","0","0","0","0","0","0","5","Irabagon, Jonathan","499"
"MUS","114","Jazz History","2680","Music","12","24","11","6","1","0","0","0","0","0","0","0","0","0","0","1","Stryker, Michael","55"
"MUS","118","American Popular Music","2680","Music","217","127","64","30","36","0","0","0","0","0","0","0","0","0","0","25","Kamps, Jordan","499"
"MUS","118","American Popular Music","2680","Music","91","19","2","1","5","0","0","0","0","0","0","0","0","0","0","2","Rosenberg, Ruth Emily","120"
"MUS","119","Music For The Piano","2680","Music","6","12","5","1","4","0","0","0","0","0","0","0","0","0","0","2","Saunders, Harris S","30"
"MUS","127","Latin American Music","2680","Music","52","26","4","3","13","0","0","0","0","0","0","0","0","0","0","2","McNally, James Edward","100"
"MUS","127","Latin American Music","2680","Music","813","63","5","1","6","0","0","0","0","0","1","0","0","0","0","11","Rodriguez-Barilari, Elbio","900"
"MUS","150","Vocal Jazz Ensemble","2680","Music","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Allgood, Alyssa","18"
"MUS","151","Concert Band","2680","Music","66","11","5","1","0","0","0","0","0","0","0","0","0","0","0","5","Carlson, Nicholas","88"
"MUS","152","Instrumental Ensembles","2680","Music","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Espinosa, Michael A","12"
"MUS","152","Instrumental Ensembles","2680","Music","13","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Kamps, Jordan","15"
"MUS","153","University Choir","2680","Music","37","7","2","3","3","0","0","0","0","0","0","0","0","0","0","7","Lewis, Andrew","59"
"MUS","154","Chamber Choir","2680","Music","35","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Calisesi Maidens, Liza Marie","39"
"MUS","155","Treble Choir","2680","Music","31","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Calisesi Maidens, Liza Marie","36"
"MUS","156","Pep Band","2680","Music","52","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Carlson, Nicholas","56"
"MUS","157","University Orchestras","2680","Music","34","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Fawkes, Timothy","37"
"MUS","159","Jazz Ensemble","2680","Music","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Baker, Andrew","17"
"MUS","159","Jazz Ensemble","2680","Music","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Deadman, Randall Carey","13"
"MUS","170","Keyboard Skills I","2680","Music","4","2","1","0","1","0","0","0","0","0","0","0","0","0","0","3","Lau, Wing","11"
"MUS","170","Keyboard Skills I","2680","Music","12","6","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Miodragovic, Monika","22"
"MUS","190","Class Voice","2680","Music","24","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Karn, Mary Kay","28"
"MUS","191","Foundations of Music Industry","2680","Music","4","5","3","1","1","0","0","0","0","0","0","0","0","0","0","3","Difazio, Robert Scott","17"
"MUS","201","Theory Of Music III","2680","Music","17","4","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Park, Joon","26"
"MUS","203","Ear Training III","2680","Music","13","6","4","2","0","0","0","0","0","0","0","0","0","0","0","1","Park, Joon","26"
"MUS","223","Music Technology","2680","Music","6","6","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Lopatka, Daniel R","15"
"MUS","227","Music Cultures Of World","2680","Music","14","6","6","1","1","0","0","0","0","0","0","0","0","0","0","2","McNally, James Edward","30"
"MUS","230","History of Western Music I","2680","Music","16","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Feller Gumucio, Paul","20"
"MUS","232","History of Western Music III","2680","Music","2","6","5","1","4","0","0","0","0","0","0","0","0","0","0","1","Saunders, Harris S","19"
"MUS","390","Record Company Marketing","2680","Music","6","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","Difazio, Robert Scott","10"
"MUSE","532","Museum Collections","2985","Program in MUSE","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Turner-Trujillo, Emma J","11"
"MUSE","543","Writing for Exhibitions","2985","Program in MUSE","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mensah, Lucy Kwabah","12"
"MUSE","545","Museum Genres, Pract and Inst","2985","Program in MUSE","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lopez Garcia, Maria Eugenia","12"
